unique_id,country,site,condition,gender,age,ethnicity,diff_in_mean_ratings_direct,diff_in_mean_ratings_indirect,mean_rating_white_primes_direct,mean_rating_white_primes_indirect,mean_rating_black_primes_direct,mean_rating_black_primes_indirect
Padova112,Italy,Padova,high social pressure,male,19,Caucasico,-0.33333333333333304,0.16666666666666652,2.5833333333333335,2.25,2.9166666666666665,2.0833333333333335
Padova113,Italy,Padova,low social pressure,female,20,Caucasico,0.16666666666666674,0.125,2.0833333333333335,2.2083333333333335,1.9166666666666667,2.0833333333333335
Padova114,Italy,Padova,high social pressure,female,21,Caucasico,0.08333333333333304,-0.2916666666666665,3.1666666666666665,2.5833333333333335,3.0833333333333335,2.875
Padova115,Italy,Padova,low social pressure,male,26,Caucasico,0.16666666666666652,0.4166666666666665,2.4166666666666665,2.5416666666666665,2.25,2.125
Padova116,Italy,Padova,high social pressure,male,21,Caucasico,0.4166666666666665,-0.08333333333333348,3.4166666666666665,3.5,3,3.5833333333333335
Padova117,Italy,Padova,low social pressure,female,25,Altro,-0.5833333333333335,-0.3333333333333335,2.5,2.7916666666666665,3.0833333333333335,3.125
Padova118,Italy,Padova,high social pressure,female,31,Altro,-0.5,-0.29166666666666696,2,2.5416666666666665,2.5,2.8333333333333335
Padova119,Italy,Padova,low social pressure,male,19,Caucasico,0.3333333333333335,0,2.5,2.2916666666666665,2.1666666666666665,2.2916666666666665
Padova120,Italy,Padova,high social pressure,male,24,Caucasico,-0.33333333333333304,-0.125,2.0833333333333335,2.5,2.4166666666666665,2.625
Padova121,Italy,Padova,low social pressure,male,23,Caucasico,-0.08333333333333348,-0.125,3.6666666666666665,3.25,3.75,3.375
Padova122,Italy,Padova,high social pressure,female,24,Caucasico,0.08333333333333348,0,3.3333333333333335,3,3.25,3
Padova123,Italy,Padova,low social pressure,male,24,Caucasico,-0.75,-0.3333333333333335,2.0833333333333335,2.125,2.8333333333333335,2.4583333333333335
Padova124,Italy,Padova,high social pressure,female,21,Caucasico,0.3333333333333335,0.125,2.75,2.625,2.4166666666666665,2.5
Padova125,Italy,Padova,low social pressure,female,32,Caucasico,0,0.375,2.6666666666666665,2.8333333333333335,2.6666666666666665,2.4583333333333335
Padova126,Italy,Padova,high social pressure,female,26,Caucasico,0,0.75,3,3.1666666666666665,3,2.4166666666666665
Padova127,Italy,Padova,low social pressure,female,21,Caucasico,1,0.5416666666666665,2.75,2.7916666666666665,1.75,2.25
Padova158,Italy,Padova,high social pressure,female,26,Altro,0.08333333333333304,0,2.4166666666666665,3.0833333333333335,2.3333333333333335,3.0833333333333335
Padova129,Italy,Padova,low social pressure,female,25,Caucasico,0,0,2.8333333333333335,2.5833333333333335,2.8333333333333335,2.5833333333333335
Padova130,Italy,Padova,high social pressure,male,22,Caucasico,-0.08333333333333348,-0.125,2,2.7916666666666665,2.0833333333333335,2.9166666666666665
Padova131,Italy,Padova,low social pressure,male,22,Asiatico,0.16666666666666652,0.04166666666666652,2.25,2.625,2.0833333333333335,2.5833333333333335
Padova132,Italy,Padova,high social pressure,female,24,Caucasico,0.16666666666666652,0.16666666666666652,2.75,2.75,2.5833333333333335,2.5833333333333335
Padova133,Italy,Padova,low social pressure,female,25,Caucasico,-0.16666666666666652,-0.04166666666666652,2.5833333333333335,2.375,2.75,2.4166666666666665
Padova134,Italy,Padova,high social pressure,female,21,Altro,0.25,0.20833333333333348,2.25,2.2083333333333335,2,2
Padova135,Italy,Padova,low social pressure,male,26,Caucasico,-0.4166666666666665,-0.625,2.5,2.875,2.9166666666666665,3.5
VCU1,USA,VCU,low social pressure,male,22,"White, non-Hispanic or Latino",0,-0.08333333333333348,3.75,3.625,3.75,3.7083333333333335
VCU6,USA,VCU,high social pressure,male,22,"White, non-Hispanic or Latino",0,0,4,4,4,4
VCU10,USA,VCU,high social pressure,female,19,"White, non-Hispanic or Latino",0,0,3,3,3,3
VCU13,USA,VCU,low social pressure,male,22,"White, non-Hispanic or Latino",0,0,4,4,4,4
VCU14,USA,VCU,high social pressure,female,20,Asian-American,0.16666666666666652,-0.2916666666666665,2.9166666666666665,2.4583333333333335,2.75,2.75
VCU18,USA,VCU,high social pressure,female,20,"White, non-Hispanic or Latino",0.16666666666666652,-0.04166666666666652,3.9166666666666665,3.9583333333333335,3.75,4
VCU22,USA,VCU,high social pressure,male,23,"White, non-Hispanic or Latino",0,0,4,4,4,4
VCU30,USA,VCU,high social pressure,female,18,Multiracial,0.08333333333333348,0.08333333333333304,2.5,2.7916666666666665,2.4166666666666665,2.7083333333333335
VCU34,USA,VCU,high social pressure,male,18,"White, non-Hispanic or Latino",0.16666666666666696,0.125,2.3333333333333335,2.2916666666666665,2.1666666666666665,2.1666666666666665
VCU38,USA,VCU,high social pressure,male,20,"White, non-Hispanic or Latino",-0.08333333333333348,-0.04166666666666652,2.4166666666666665,2.4583333333333335,2.5,2.5
VCU42,USA,VCU,high social pressure,female,18,Asian-American,0.08333333333333348,0.3333333333333335,2.3333333333333335,2.375,2.25,2.0416666666666665
VCU45,USA,VCU,low social pressure,female,21,"White, non-Hispanic or Latino",-0.6666666666666667,-0.375,1.9166666666666667,2.5416666666666665,2.5833333333333335,2.9166666666666665
VCU46,USA,VCU,high social pressure,female,21,"White, non-Hispanic or Latino",-0.16666666666666652,-0.08333333333333304,1.6666666666666667,2.7083333333333335,1.8333333333333333,2.7916666666666665
VCU49,USA,VCU,low social pressure,female,19,Other,-0.5833333333333335,-0.4583333333333335,2.4166666666666665,2.25,3,2.7083333333333335
VCU50,USA,VCU,high social pressure,female,32,"White, non-Hispanic or Latino",-0.75,-0.08333333333333304,2.5833333333333335,3.2083333333333335,3.3333333333333335,3.2916666666666665
VCU53,USA,VCU,low social pressure,female,23,Multiracial,-0.5,-0.125,2.0833333333333335,2.1666666666666665,2.5833333333333335,2.2916666666666665
VCU54,USA,VCU,high social pressure,female,18,"White, non-Hispanic or Latino",-0.08333333333333304,0.5833333333333333,2.3333333333333335,2.4166666666666665,2.4166666666666665,1.8333333333333333
VCU58,USA,VCU,high social pressure,female,19,"White, non-Hispanic or Latino",0.833333333333333,-0.16666666666666652,3.4166666666666665,3.25,2.5833333333333335,3.4166666666666665
VCU61,USA,VCU,low social pressure,female,22,Multiracial,-0.25,0.20833333333333348,2.5,2.4583333333333335,2.75,2.25
VCU62,USA,VCU,high social pressure,female,19,Other,-0.3333333333333335,-0.08333333333333348,2.6666666666666665,3.9166666666666665,3,4
VCU65,USA,VCU,low social pressure,female,19,"White, non-Hispanic or Latino",-0.5,0,2.3333333333333335,2.7083333333333335,2.8333333333333335,2.7083333333333335
VCU66,USA,VCU,high social pressure,female,18,African-American,0.833333333333333,0,2.9166666666666665,3.125,2.0833333333333335,3.125
VCU69,USA,VCU,low social pressure,female,21,African-American,-0.08333333333333348,0.04166666666666652,3.25,3.875,3.3333333333333335,3.8333333333333335
VCU70,USA,VCU,high social pressure,male,20,Latino or Hispanic,-0.3333333333333335,0,2.75,3,3.0833333333333335,3
VCU73,USA,VCU,low social pressure,female,19,African-American,0.08333333333333348,0.08333333333333304,3,2.9166666666666665,2.9166666666666665,2.8333333333333335
VCU74,USA,VCU,high social pressure,female,20,African-American,-0.41666666666666696,-0.6666666666666665,2.6666666666666665,2.625,3.0833333333333335,3.2916666666666665
VCU77,USA,VCU,low social pressure,female,21,African-American,-0.75,-0.3333333333333335,2.5,2.1666666666666665,3.25,2.5
VCU78,USA,VCU,high social pressure,female,18,"White, non-Hispanic or Latino",-0.33333333333333326,0,1,2.625,1.3333333333333333,2.625
VCU81,USA,VCU,low social pressure,female,18,Multiracial,0.16666666666666696,0.16666666666666652,2.5833333333333335,3,2.4166666666666665,2.8333333333333335
VCU82,USA,VCU,high social pressure,male,19,"White, non-Hispanic or Latino",0.33333333333333304,0.08333333333333348,3.1666666666666665,2.8333333333333335,2.8333333333333335,2.75
VCU85,USA,VCU,low social pressure,female,19,African-American,0.4166666666666665,0.08333333333333348,2.75,2.875,2.3333333333333335,2.7916666666666665
VCU86,USA,VCU,high social pressure,female,18,"White, non-Hispanic or Latino",0.3333333333333335,0.08333333333333348,2.5833333333333335,1.6666666666666667,2.25,1.5833333333333333
VCU89,USA,VCU,low social pressure,female,19,African-American,-0.5833333333333335,-0.04166666666666652,2,2.7083333333333335,2.5833333333333335,2.75
VCU90,USA,VCU,high social pressure,female,19,Asian-American,0.08333333333333348,0.08333333333333326,3.5833333333333335,1.75,3.5,1.6666666666666667
VCU94,USA,VCU,high social pressure,female,19,Asian-American,0.666666666666667,0.4166666666666665,2.8333333333333335,2.9166666666666665,2.1666666666666665,2.5
VCU97,USA,VCU,low social pressure,female,22,"White, non-Hispanic or Latino",-0.16666666666666652,0.04166666666666652,2.0833333333333335,2.25,2.25,2.2083333333333335
VCU98,USA,VCU,high social pressure,female,21,Asian-American,0,0.41666666666666696,2,2.8333333333333335,2,2.4166666666666665
VCU101,USA,VCU,low social pressure,female,19,African-American,-0.75,-0.5,2.75,2.375,3.5,2.875
VCU102,USA,VCU,high social pressure,female,18,African-American,0.08333333333333348,-0.125,1.9166666666666667,2.125,1.8333333333333333,2.25
VCU105,USA,VCU,low social pressure,female,19,African-American,-0.33333333333333304,-0.375,2.5833333333333335,2.9583333333333335,2.9166666666666665,3.3333333333333335
VCU106,USA,VCU,high social pressure,male,19,Latino or Hispanic,0,-0.04166666666666652,3,1.0416666666666667,3,1.0833333333333333
VCU109,USA,VCU,low social pressure,female,21,African-American,-0.666666666666667,-0.04166666666666652,2.1666666666666665,2.4583333333333335,2.8333333333333335,2.5
VCU110,USA,VCU,high social pressure,female,19,"White, non-Hispanic or Latino",-0.6666666666666665,-0.04166666666666652,2.3333333333333335,2.5,3,2.5416666666666665
VCU113,USA,VCU,low social pressure,male,20,African-American,-0.4166666666666665,0.125,2.8333333333333335,3.6666666666666665,3.25,3.5416666666666665
VCU114,USA,VCU,high social pressure,female,19,African-American,0.08333333333333304,0,2.1666666666666665,3,2.0833333333333335,3
VCU117,USA,VCU,low social pressure,female,20,African-American,-0.08333333333333348,-0.04166666666666652,3,3.8333333333333335,3.0833333333333335,3.875
VCU118,USA,VCU,high social pressure,female,20,"White, non-Hispanic or Latino",0.08333333333333348,-0.125,2.75,2.4583333333333335,2.6666666666666665,2.5833333333333335
VCU121,USA,VCU,low social pressure,female,18,"White, non-Hispanic or Latino",0.16666666666666674,0,2,3,1.8333333333333333,3
VCU122,USA,VCU,high social pressure,female,19,"White, non-Hispanic or Latino",0,0,3,3,3,3
VCU125,USA,VCU,low social pressure,male,19,Asian-American,-0.75,-0.541666666666667,2.25,2.4166666666666665,3,2.9583333333333335
VCU126,USA,VCU,high social pressure,female,24,"White, non-Hispanic or Latino",0.08333333333333348,-0.16666666666666652,2.5,2.4583333333333335,2.4166666666666665,2.625
VCU129,USA,VCU,low social pressure,female,23,"White, non-Hispanic or Latino",0.33333333333333304,-0.08333333333333348,2.9166666666666665,2.5,2.5833333333333335,2.5833333333333335
VCU130,USA,VCU,high social pressure,male,26,African-American,-0.4166666666666665,0.08333333333333348,2.3333333333333335,2.5,2.75,2.4166666666666665
VCU133,USA,VCU,low social pressure,male,18,"White, non-Hispanic or Latino",0,0,3,3,3,3
VCU134,USA,VCU,high social pressure,female,19,African-American,-1.6666666666666665,-1,2.3333333333333335,2.5,4,3.5
VCU137,USA,VCU,low social pressure,female,20,African-American,-0.33333333333333304,-0.3333333333333335,2.0833333333333335,2.2916666666666665,2.4166666666666665,2.625
VCU138,USA,VCU,high social pressure,female,18,"White, non-Hispanic or Latino",0.08333333333333304,-0.375,2.1666666666666665,2.375,2.0833333333333335,2.75
VCU141,USA,VCU,low social pressure,female,18,African-American,-0.16666666666666652,0.25,2.25,2.7916666666666665,2.4166666666666665,2.5416666666666665
VCU142,USA,VCU,high social pressure,male,19,African-American,0.08333333333333304,-0.20833333333333304,2.4166666666666665,2.7083333333333335,2.3333333333333335,2.9166666666666665
VCU145,USA,VCU,low social pressure,male,24,Latino or Hispanic,0.08333333333333348,-0.2916666666666665,3.8333333333333335,3.4583333333333335,3.75,3.75
VCU146,USA,VCU,high social pressure,female,19,"White, non-Hispanic or Latino",-0.5833333333333335,-0.25,2,2.2916666666666665,2.5833333333333335,2.5416666666666665
VCU149,USA,VCU,low social pressure,female,19,"White, non-Hispanic or Latino",0.08333333333333348,-0.20833333333333348,2.5,2.5,2.4166666666666665,2.7083333333333335
VCU150,USA,VCU,high social pressure,female,23,African-American,0.08333333333333348,-0.125,2.75,2.625,2.6666666666666665,2.75
VCU153,USA,VCU,low social pressure,male,19,"White, non-Hispanic or Latino",-0.16666666666666652,-0.04166666666666652,2.25,2.5,2.4166666666666665,2.5416666666666665
VCU154,USA,VCU,high social pressure,female,27,African-American,-0.41666666666666696,-0.4166666666666665,2.4166666666666665,2.3333333333333335,2.8333333333333335,2.75
VCU157,USA,VCU,low social pressure,male,21,Latino or Hispanic,0.8333333333333333,0.5416666666666665,2.6666666666666665,2.7916666666666665,1.8333333333333333,2.25
VCU158,USA,VCU,high social pressure,female,19,Multiracial,-0.41666666666666696,-0.25,2.1666666666666665,2.7916666666666665,2.5833333333333335,3.0416666666666665
VCU161,USA,VCU,low social pressure,female,18,"White, non-Hispanic or Latino",0.25,0.4166666666666665,2.5,2.5,2.25,2.0833333333333335
VCU162,USA,VCU,high social pressure,female,18,"White, non-Hispanic or Latino",-0.3333333333333335,-0.125,2.4166666666666665,3.1666666666666665,2.75,3.2916666666666665
VCU165,USA,VCU,low social pressure,female,18,Multiracial,-0.41666666666666674,0.125,1.9166666666666667,3.125,2.3333333333333335,3
VCU166,USA,VCU,high social pressure,male,20,Asian-American,-0.25,-0.04166666666666652,2.4166666666666665,2.625,2.6666666666666665,2.6666666666666665
VCU170,USA,VCU,high social pressure,female,19,Multiracial,0.08333333333333348,-0.08333333333333348,2.5833333333333335,2.5416666666666665,2.5,2.625
VCU173,USA,VCU,low social pressure,male,22,African-American,0.16666666666666652,-0.125,3,3.2083333333333335,2.8333333333333335,3.3333333333333335
VCU174,USA,VCU,high social pressure,male,19,Asian-American,0.5,0.2916666666666665,2.5833333333333335,2.5,2.0833333333333335,2.2083333333333335
VCU178,USA,VCU,high social pressure,female,18,Other,-1,-0.16666666666666652,2.0833333333333335,2.5833333333333335,3.0833333333333335,2.75
VCU181,USA,VCU,low social pressure,female,18,African-American,-0.16666666666666652,0,2.75,3.25,2.9166666666666665,3.25
VCU182,USA,VCU,high social pressure,female,32,African-American,0.16666666666666652,0.04166666666666674,4,2,3.8333333333333335,1.9583333333333333
VCU185,USA,VCU,low social pressure,female,20,"White, non-Hispanic or Latino",0.25,0.16666666666666652,2.8333333333333335,2.7916666666666665,2.5833333333333335,2.625
VCU186,USA,VCU,high social pressure,male,18,African-American,0,0.16666666666666652,2,3.2916666666666665,2,3.125
VCU189,USA,VCU,low social pressure,female,19,"White, non-Hispanic or Latino",0.08333333333333348,0.375,2.5833333333333335,2.6666666666666665,2.5,2.2916666666666665
VCU190,USA,VCU,high social pressure,female,18,Asian-American,0.16666666666666674,-0.08333333333333326,1.9166666666666667,1.6666666666666667,1.75,1.75
VCU193,USA,VCU,low social pressure,female,19,African-American,-0.25,0,2.8333333333333335,3,3.0833333333333335,3
VCU194,USA,VCU,high social pressure,male,18,Asian-American,0.3333333333333335,0.08333333333333348,3.25,2.875,2.9166666666666665,2.7916666666666665
VCU197,USA,VCU,low social pressure,female,21,Asian-American,-0.41666666666666674,0.08333333333333348,1.9166666666666667,2.5,2.3333333333333335,2.4166666666666665
VCU198,USA,VCU,high social pressure,male,20,Multiracial,0.5,-0.08333333333333348,2.9166666666666665,2.6666666666666665,2.4166666666666665,2.75
VCU201,USA,VCU,low social pressure,male,20,"White, non-Hispanic or Latino",0.08333333333333348,-0.20833333333333348,2.8333333333333335,2.7916666666666665,2.75,3
VCU202,USA,VCU,high social pressure,female,19,Latino or Hispanic,0,0.29166666666666696,2.5833333333333335,2.4583333333333335,2.5833333333333335,2.1666666666666665
VCU205,USA,VCU,low social pressure,female,21,African-American,0,0.16666666666666652,2.8333333333333335,3.0416666666666665,2.8333333333333335,2.875
VCU206,USA,VCU,high social pressure,female,18,Multiracial,0.25,0,2.75,2.5833333333333335,2.5,2.5833333333333335
VCU209,USA,VCU,low social pressure,female,19,Asian-American,-0.25,-0.125,2.8333333333333335,2.8333333333333335,3.0833333333333335,2.9583333333333335
VCU210,USA,VCU,high social pressure,female,18,African-American,-0.4166666666666665,-0.20833333333333304,2.5,2.4583333333333335,2.9166666666666665,2.6666666666666665
VCU213,USA,VCU,low social pressure,female,20,"White, non-Hispanic or Latino",-0.16666666666666652,-0.25,2.0833333333333335,2.2916666666666665,2.25,2.5416666666666665
VCU214,USA,VCU,high social pressure,female,20,"White, non-Hispanic or Latino",0,0.2916666666666665,4,2.7916666666666665,4,2.5
VCU217,USA,VCU,low social pressure,male,23,"White, non-Hispanic or Latino",0,-0.375,3,2.625,3,3
VCU218,USA,VCU,high social pressure,female,20,"White, non-Hispanic or Latino",-0.08333333333333304,-0.125,2.8333333333333335,3.375,2.9166666666666665,3.5
VCU221,USA,VCU,low social pressure,female,19,"White, non-Hispanic or Latino",0.08333333333333348,-0.16666666666666652,2.5,2.375,2.4166666666666665,2.5416666666666665
VCU222,USA,VCU,high social pressure,female,20,Asian-American,-0.33333333333333304,-0.2916666666666665,2.0833333333333335,2.2083333333333335,2.4166666666666665,2.5
VCU225,USA,VCU,low social pressure,female,21,Asian-American,-0.6666666666666665,-0.125,2.3333333333333335,2.8333333333333335,3,2.9583333333333335
VCU226,USA,VCU,high social pressure,female,20,"White, non-Hispanic or Latino",-0.16666666666666652,0.3333333333333335,2,3.5,2.1666666666666665,3.1666666666666665
VCU229,USA,VCU,low social pressure,female,19,Asian-American,-0.08333333333333348,0.4583333333333335,2,2.5833333333333335,2.0833333333333335,2.125
VCU230,USA,VCU,high social pressure,female,19,Asian-American,-0.5,-0.375,2.25,2.1666666666666665,2.75,2.5416666666666665
VCU233,USA,VCU,low social pressure,female,19,Other,0.08333333333333304,-0.375,2.1666666666666665,2.5416666666666665,2.0833333333333335,2.9166666666666665
VCU234,USA,VCU,high social pressure,female,19,African-American,-0.25,-0.08333333333333348,2.1666666666666665,2.625,2.4166666666666665,2.7083333333333335
VCU237,USA,VCU,low social pressure,female,18,Other,0.41666666666666696,0.25,3.0833333333333335,3.1666666666666665,2.6666666666666665,2.9166666666666665
VCU238,USA,VCU,high social pressure,female,20,African-American,-0.5833333333333335,-0.16666666666666652,2.1666666666666665,2.0833333333333335,2.75,2.25
VCU241,USA,VCU,low social pressure,female,18,"White, non-Hispanic or Latino",0.25,-0.125,2.5833333333333335,2.875,2.3333333333333335,3
VCU242,USA,VCU,high social pressure,male,18,Asian-American,-0.75,-0.33333333333333304,2.8333333333333335,2.7083333333333335,3.5833333333333335,3.0416666666666665
VCU245,USA,VCU,low social pressure,female,22,"White, non-Hispanic or Latino",-0.41666666666666696,-0.08333333333333348,2.1666666666666665,2.5416666666666665,2.5833333333333335,2.625
VCU246,USA,VCU,high social pressure,female,21,African-American,-0.08333333333333348,-0.75,3.9166666666666665,2.3333333333333335,4,3.0833333333333335
VCU249,USA,VCU,low social pressure,male,19,Asian-American,0,-0.375,2.8333333333333335,2.625,2.8333333333333335,3
VCU250,USA,VCU,high social pressure,female,18,Multiracial,-1.0000000000000002,-0.625,1.3333333333333333,1.75,2.3333333333333335,2.375
VCU253,USA,VCU,low social pressure,female,18,Asian-American,0.666666666666667,0.16666666666666696,2.8333333333333335,3.3333333333333335,2.1666666666666665,3.1666666666666665
VCU254,USA,VCU,high social pressure,female,18,"White, non-Hispanic or Latino",-0.33333333333333304,-0.375,2.5833333333333335,2.7916666666666665,2.9166666666666665,3.1666666666666665
VCU257,USA,VCU,low social pressure,male,19,"White, non-Hispanic or Latino",0,-0.16666666666666652,3,3.125,3,3.2916666666666665
VCU258,USA,VCU,high social pressure,female,20,Asian-American,-0.08333333333333304,0,2.3333333333333335,2.3333333333333335,2.4166666666666665,2.3333333333333335
VCU261,USA,VCU,low social pressure,male,22,African-American,-0.16666666666666696,0.16666666666666652,2.6666666666666665,2.9166666666666665,2.8333333333333335,2.75
VCU262,USA,VCU,high social pressure,female,19,African-American,-1.0833333333333335,-1,2.1666666666666665,2.0416666666666665,3.25,3.0416666666666665
VCU265,USA,VCU,low social pressure,female,18,Multiracial,-0.4166666666666665,-0.33333333333333304,2.75,2.9583333333333335,3.1666666666666665,3.2916666666666665
VCU266,USA,VCU,high social pressure,female,19,"White, non-Hispanic or Latino",-0.5833333333333335,-0.25,2.25,2.5833333333333335,2.8333333333333335,2.8333333333333335
VCU269,USA,VCU,low social pressure,female,18,"White, non-Hispanic or Latino",-0.08333333333333304,-0.16666666666666652,2.5833333333333335,2.5,2.6666666666666665,2.6666666666666665
VCU270,USA,VCU,high social pressure,male,22,African-American,-0.5833333333333335,-0.5416666666666665,2.1666666666666665,2.5,2.75,3.0416666666666665
VCU273,USA,VCU,low social pressure,male,22,Multiracial,-0.08333333333333304,0,2.3333333333333335,2.3333333333333335,2.4166666666666665,2.3333333333333335
VCU274,USA,VCU,high social pressure,male,18,Asian-American,-0.08333333333333348,0,2.6666666666666665,2.25,2.75,2.25
VCU277,USA,VCU,low social pressure,male,18,Other,-0.08333333333333348,0.08333333333333348,2.9166666666666665,3.8333333333333335,3,3.75
VCU278,USA,VCU,high social pressure,female,19,"White, non-Hispanic or Latino",0.8333333333333335,0.125,3.3333333333333335,3.9583333333333335,2.5,3.8333333333333335
VCU281,USA,VCU,low social pressure,male,20,"White, non-Hispanic or Latino",-0.25,-0.3333333333333335,2.25,2.5,2.5,2.8333333333333335
VCU282,USA,VCU,high social pressure,female,21,Asian-American,-0.08333333333333348,-0.16666666666666696,2,2.1666666666666665,2.0833333333333335,2.3333333333333335
VCU285,USA,VCU,low social pressure,female,19,"White, non-Hispanic or Latino",-0.16666666666666652,-0.16666666666666652,2.8333333333333335,2.7083333333333335,3,2.875
VCU286,USA,VCU,high social pressure,female,19,"White, non-Hispanic or Latino",-0.16666666666666696,0,2.9166666666666665,2.75,3.0833333333333335,2.75
VCU289,USA,VCU,low social pressure,female,18,Other,0,0.04166666666666696,2.8333333333333335,3.0833333333333335,2.8333333333333335,3.0416666666666665
VCU290,USA,VCU,high social pressure,female,20,"White, non-Hispanic or Latino",0.08333333333333348,-0.04166666666666696,2.5833333333333335,2.4166666666666665,2.5,2.4583333333333335
VCU293,USA,VCU,low social pressure,male,22,African-American,0,0,3,3,3,3
VCU294,USA,VCU,high social pressure,female,20,Multiracial,-0.08333333333333304,-0.04166666666666652,2.0833333333333335,2.625,2.1666666666666665,2.6666666666666665
VCU297,USA,VCU,low social pressure,male,24,Latino or Hispanic,0.6666666666666665,0.708333333333333,3.6666666666666665,3.6666666666666665,3,2.9583333333333335
VCU298,USA,VCU,high social pressure,male,19,"White, non-Hispanic or Latino",0.16666666666666674,0.08333333333333304,2.0833333333333335,2.2916666666666665,1.9166666666666667,2.2083333333333335
VCU301,USA,VCU,low social pressure,female,19,"White, non-Hispanic or Latino",0.08333333333333348,0.4583333333333335,3,2.625,2.9166666666666665,2.1666666666666665
VCU302,USA,VCU,high social pressure,male,18,Multiracial,-0.16666666666666696,-0.125,2.6666666666666665,2.9166666666666665,2.8333333333333335,3.0416666666666665
VCU305,USA,VCU,low social pressure,female,20,"White, non-Hispanic or Latino",-0.6666666666666665,-0.04166666666666696,2.25,2.9166666666666665,2.9166666666666665,2.9583333333333335
VCU309,USA,VCU,low social pressure,male,19,Latino or Hispanic,-0.08333333333333348,0.08333333333333348,2.9166666666666665,3.25,3,3.1666666666666665
VCU313,USA,VCU,low social pressure,male,21,"White, non-Hispanic or Latino",-0.08333333333333348,0.08333333333333348,2.4166666666666665,2.7083333333333335,2.5,2.625
VCU317,USA,VCU,low social pressure,male,22,Latino or Hispanic,0,-0.04166666666666652,2,2.9583333333333335,2,3
VCU321,USA,VCU,low social pressure,female,21,"White, non-Hispanic or Latino",-0.25,-0.5,2.1666666666666665,2.3333333333333335,2.4166666666666665,2.8333333333333335
VCU325,USA,VCU,low social pressure,female,18,Asian-American,0,0.08333333333333348,3.4166666666666665,2.7083333333333335,3.4166666666666665,2.625
VCU329,USA,VCU,low social pressure,female,19,"White, non-Hispanic or Latino",0.3333333333333335,0.25,3.0833333333333335,3.0833333333333335,2.75,2.8333333333333335
VCU333,USA,VCU,low social pressure,female,19,"White, non-Hispanic or Latino",0.25,0.16666666666666696,2.5,3.3333333333333335,2.25,3.1666666666666665
PLU53,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",-0.25,-0.25,3.0833333333333335,2.8333333333333335,3.3333333333333335,3.0833333333333335
PLU54,USA,PLU,high social pressure,female,18,Asian-American,0.08333333333333304,0.16666666666666696,2.4166666666666665,2.7083333333333335,2.3333333333333335,2.5416666666666665
PLU55,USA,PLU,low social pressure,female,19,"White, non-Hispanic or Latino",0.5,0.75,2.5,2.875,2,2.125
PLU56,USA,PLU,high social pressure,female,18,"White, non-Hispanic or Latino",-0.75,0,2.25,3.5416666666666665,3,3.5416666666666665
PLU57,USA,PLU,low social pressure,male,18,Latino or Hispanic,-0.25,-0.3333333333333335,2.5833333333333335,2.5416666666666665,2.8333333333333335,2.875
PLU58,USA,PLU,high social pressure,female,18,"White, non-Hispanic or Latino",0,-0.125,2.0833333333333335,3.2083333333333335,2.0833333333333335,3.3333333333333335
PLU59,USA,PLU,low social pressure,female,19,Asian-American,-0.3333333333333335,-0.29166666666666696,2.4166666666666665,2.5416666666666665,2.75,2.8333333333333335
PLU60,USA,PLU,high social pressure,male,18,"White, non-Hispanic or Latino",0.08333333333333348,0.4166666666666665,3,2.9166666666666665,2.9166666666666665,2.5
PLU61,USA,PLU,low social pressure,male,19,"White, non-Hispanic or Latino",0.08333333333333304,0.16666666666666652,2.6666666666666665,2.9166666666666665,2.5833333333333335,2.75
PLU62,USA,PLU,high social pressure,female,19,African-American,-0.25,-0.125,2.1666666666666665,2.4166666666666665,2.4166666666666665,2.5416666666666665
PLU63,USA,PLU,low social pressure,female,18,Latino or Hispanic,-0.08333333333333304,-0.4166666666666665,2.5833333333333335,2.25,2.6666666666666665,2.6666666666666665
PLU64,USA,PLU,high social pressure,female,19,"White, non-Hispanic or Latino",0.08333333333333348,0.16666666666666652,3,3.125,2.9166666666666665,2.9583333333333335
PLU65,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",0.583333333333333,0.08333333333333348,2.9166666666666665,2.4583333333333335,2.3333333333333335,2.375
PLU66,USA,PLU,high social pressure,female,18,"White, non-Hispanic or Latino",-0.08333333333333348,0.04166666666666652,2.75,3.0416666666666665,2.8333333333333335,3
PLU68,USA,PLU,high social pressure,male,18,"White, non-Hispanic or Latino",-0.16666666666666652,-0.125,2.5833333333333335,3.2916666666666665,2.75,3.4166666666666665
PLU69,USA,PLU,low social pressure,female,20,"White, non-Hispanic or Latino",0,0.125,2.8333333333333335,2.9583333333333335,2.8333333333333335,2.8333333333333335
PLU67,USA,PLU,low social pressure,male,19,"White, non-Hispanic or Latino",0.25,0,2,2.5,1.75,2.5
PLU70,USA,PLU,high social pressure,male,18,"White, non-Hispanic or Latino",0.583333333333333,0.125,2.9166666666666665,2.2083333333333335,2.3333333333333335,2.0833333333333335
PLU71,USA,PLU,low social pressure,female,18,"White, non-Hispanic or Latino",-0.25,-0.4583333333333335,2.25,2.75,2.5,3.2083333333333335
PLU72,USA,PLU,high social pressure,female,18,"White, non-Hispanic or Latino",0.08333333333333348,-0.04166666666666652,2.5,3.0833333333333335,2.4166666666666665,3.125
